,T1001,T1001.001,T1001.002,T1001.003,T1003,T1003.001,T1003.002,T1003.004,T1003.005,T1005,T1007,T1008,T1010,T1011.001,T1012,T1014,T1016,T1016.001,T1018,T1020,T1021,T1021.001,T1021.002,T1021.003,T1021.004,T1021.005,T1021.006,T1025,T1027,T1027.001,T1027.002,T1027.003,T1027.004,T1027.005,T1027.006,T1029,T1030,T1033,T1036,T1036.001,T1036.003,T1036.004,T1036.005,T1036.006,T1036.007,T1037.001,T1037.004,T1037.005,T1039,T1040,T1041,T1046,T1047,T1048,T1048.003,T1049,T1052.001,T1053,T1053.002,T1053.003,T1053.005,T1055,T1055.001,T1055.002,T1055.003,T1055.004,T1055.005,T1055.011,T1055.012,T1055.013,T1055.015,T1056,T1056.001,T1056.002,T1056.004,T1057,T1059,T1059.001,T1059.002,T1059.003,T1059.004,T1059.005,T1059.006,T1059.007,T1068,T1069,T1069.001,T1069.002,T1070,T1070.001,T1070.002,T1070.003,T1070.004,T1070.005,T1070.006,T1071,T1071.001,T1071.002,T1071.003,T1071.004,T1072,T1074,T1074.001,T1078,T1078.001,T1078.002,T1078.003,T1080,T1082,T1083,T1087,T1087.001,T1087.002,T1087.003,T1090,T1090.001,T1090.002,T1090.003,T1090.004,T1091,T1092,T1095,T1098,T1098.004,T1102,T1102.001,T1102.002,T1102.003,T1104,T1105,T1106,T1110,T1110.001,T1110.002,T1110.003,T1110.004,T1111,T1112,T1113,T1114.001,T1114.002,T1115,T1119,T1120,T1123,T1124,T1125,T1127.001,T1129,T1132,T1132.001,T1132.002,T1133,T1134,T1134.001,T1134.002,T1134.003,T1134.004,T1135,T1136.001,T1137.001,T1137.006,T1140,T1176,T1185,T1187,T1189,T1190,T1195.001,T1195.002,T1197,T1201,T1202,T1203,T1204.001,T1204.002,T1205,T1210,T1213,T1217,T1218.001,T1218.002,T1218.004,T1218.005,T1218.007,T1218.009,T1218.010,T1218.011,T1218.012,T1219,T1220,T1221,T1222.001,T1222.002,T1480,T1480.001,T1482,T1484.001,T1485,T1486,T1489,T1490,T1491.001,T1495,T1496,T1497,T1497.001,T1497.002,T1497.003,T1498,T1499,T1499.004,T1505.001,T1505.002,T1505.003,T1505.004,T1518,T1518.001,T1529,T1531,T1539,T1542.001,T1542.002,T1542.003,T1543,T1543.001,T1543.002,T1543.003,T1543.004,T1546.002,T1546.003,T1546.004,T1546.009,T1546.010,T1546.011,T1546.012,T1546.015,T1547,T1547.001,T1547.002,T1547.004,T1547.006,T1547.008,T1547.009,T1547.012,T1547.013,T1547.014,T1547.015,T1548.001,T1548.002,T1548.003,T1548.004,T1550,T1550.002,T1550.003,T1552,T1552.001,T1552.002,T1552.003,T1552.004,T1552.005,T1553.001,T1553.002,T1553.004,T1553.006,T1554,T1555,T1555.001,T1555.002,T1555.003,T1555.004,T1555.005,T1556,T1556.001,T1556.002,T1556.003,T1556.004,T1557,T1559,T1559.001,T1559.002,T1560,T1560.001,T1560.002,T1560.003,T1561.001,T1561.002,T1562,T1562.001,T1562.004,T1562.006,T1562.009,T1563.002,T1564,T1564.001,T1564.002,T1564.003,T1564.004,T1564.005,T1564.006,T1564.009,T1564.010,T1565.001,T1565.002,T1566,T1566.001,T1566.002,T1567,T1567.002,T1568,T1568.001,T1568.002,T1569.001,T1569.002,T1570,T1571,T1572,T1573,T1573.001,T1573.002,T1574,T1574.001,T1574.002,T1574.006,T1574.010,T1574.013,T1588.003,T1598.002,T1598.003,T1601.001,T1609,T1610,T1611,T1613,T1614,T1614.001,T1615,T1620,T1622,T1647
Doc400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225066823,0,0,0,0,0,0,0,0,0,0,0.446673907,0,0,0,0,0,0,0,0,0,0.245272763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27879032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18746848,0,0,0,0,0,0,0,0,0,0,0,0.172571858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163462486,0.261618282,0,0,0,0,0,0,0.271374167,0,0,0,0.406225333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382948797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257957839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc401,0,0,0,0,0,0,0,0,0,0,0.226509804,0,0,0,0.187532777,0,0,0,0.23712997,0,0,0,0,0,0,0,0,0,0.114532669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241104591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241104591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159444045,0,0,0,0,0,0,0.165389798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313031469,0,0,0,0.243189145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327217423,0,0.313031469,0,0,0,0,0.229856535,0,0.243189145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177732921,0,0,0,0,0,0,0,0,0,0,0.139198915,0,0,0,0,0,0,0,0,0,0,0.243189145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3014407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc402,0,0,0,0,0,0,0,0,0,0.222904791,0.294811701,0,0,0,0,0.350069993,0.178529261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194557174,0,0,0,0,0,0,0,0,0,0,0,0,0.233320516,0.34218373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166446153,0,0,0,0.154725546,0,0,0,0,0,0,0.373873707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136888796,0.155116767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129662988,0,0.449690469,0,0,0,0,0,0.215261533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc403,0,0.486511554,0,0,0,0,0,0,0,0,0,0,0,0,0.302669356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184850509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1607865,0.257335423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332186769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215732966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379653925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424319424,0,0,0.253734903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165707665,0,0.286468814,0,0,0,0.321181584,0,0,0,0,0,0.1383631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260960706,0,0,0,0,0,0,0.26979811,0,0,0,0,0,0,0,0,0,0,0,0,0.154492341,0,0,0,0.143613483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395300464,0,0.143976608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192619037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293788702,0,0,0,0.161479036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27768202,0.304778945,0.293788702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223671013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119060038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11936108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159687164,0,0,0,0,0,0,0.165641983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307440363,0,0,0,0,0,0,0,0,0.133871136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209774774,0,0,0,0,0,0,0,0,0,0,0,0.230207019,0.252671212,0.243559959,0,0,0,0,0.231951516,0,0,0,0,0,0,0,0,0,0,0,0,0.371849153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357641568,0,0,0.20732562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415981944,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224602906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341332659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224054907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59113664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658333064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221527224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135294239,0,0,0,0,0.377687607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255172658,0,0,0,0,0,0.26381405,0,0,0.438586252,0,0,0,0,0,0,0,0,0,0,0.151065736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117681511,0.188346791,0,0,0,0,0,0,0.195370343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157897468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219469636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438586252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295184823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc408,0,0,0,0,0,0,0,0,0,0,0.303478224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233202062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171339139,0,0,0,0.159273984,0,0.280628702,0,0,0,0,0,0,0,0,0,0,0.176098786,0,0,0,0.153076668,0,0,0,0,0,0,0,0,0,0,0,0,0.159676706,0,0,0,0,0,0,0,0,0,0,0,0.284036177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214387316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179087707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338013923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4194001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186498946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210634484,0,0,0,0.334799371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc409,0,0,0,0,0,0.30236873,0,0,0,0,0,0,0,0,0,0,0.142213303,0,0,0,0,0.307253315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180459763,0,0,0,0,0,0,0,0,0.272577606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192625177,0,0,0,0,0.28580416,0,0,0,0,0,0,0,0,0,0.136271288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358215603,0,0,0,0,0,0.171473592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238311711,0.261566781,0.252134756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312529069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214624747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243885036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116758696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182749025,0,0,0,0,0,0,0,0,0,0.191177614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252387051,0,0,0,0,0,0,0,0,0,0,0,0.133991017,0,0,0,0.116473821,0,0,0,0,0,0,0,0,0,0,0,0.107218578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136265244,0,0,0,0,0,0,0,0,0,0,0,0.274193418,0.208632762,0,0,0,0,0,0,0,0,0.292837752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23980403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181187291,0.325943756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247915705,0,0,0,0,0,0,0,0,0,0,0,0,0.241738765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237925382,0,0,0,0,0,0,0,0,0,0,0,0.284726077,0,0,0,0,0,0.364037513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180511438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330116249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165762213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157012294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210668979,0,0,0,0,0,0,0,0,0,0,0,0.423908884,0.322550709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359597812,0.4401926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393839661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc412,0,0,0,0.39618154,0,0,0,0,0,0,0,0.295584952,0,0,0,0,0,0,0.311658369,0,0,0,0,0,0,0,0,0,0,0.33826641,0,0,0,0,0,0,0,0,0,0,0,0,0.228762167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168077042,0,0,0,0.156241593,0,0,0,0,0,0,0,0,0,0,0,0,0.17274607,0,0.316882186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138230072,0.156636647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130933465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270510052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182948223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31422946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206624249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15136137,0,0,0,0,0,0,0,0,0,0,0,0.126384186,0,0,0,0,0.35281429,0,0,0,0,0,0,0,0,0.192068086,0,0,0,0,0,0,0.381258316,0.197814704,0,0,0,0,0,0,0,0,0.338736919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273193631,0,0,0,0,0,0,0,0,0,0,0,0.145037126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116057589,0.131511699,0,0,0,0,0,0,0,0,0,0,0,0.233935689,0,0,0,0,0,0,0,0.109931377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35281429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35281429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241486152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc414,0,0.370942589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168793805,0,0,0,0,0,0,0,0,0,0,0,0.140939975,0,0.249047335,0,0,0,0,0,0,0,0,0,0,0.27675456,0.214188754,0,0,0,0,0,0,0,0.220597215,0,0,0,0,0,0,0,0,0.377749579,0.230771405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146288141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140596102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12259228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253277069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164486422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284997021,0,0.289468582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269298346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233774451,0,0.170990332,0,0,0,0,0,0,0,0,0,0,0,0.142774038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216976009,0,0,0,0,0,0,0,0,0,0.253690881,0,0,0.269279986,0,0,0,0,0.233774451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261102733,0,0,0,0,0,0,0.317603331,0,0,0,0.163845943,0,0,0,0.14242569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358085778,0,0,0,0,0.124187583,0,0,0,0,0,0,0,0.206171475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166626897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398568226,0,0,0,0.261102733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
